,Terrorist_Org,Year,Num_Wounded,Num_Killed,Num_Attacks
4605,Kurdistan Workers' Party (PKK),2013,14.0,14.0,21
4606,Kurdistan Workers' Party (PKK),2014,39.0,22.0,65
4607,Kurdistan Workers' Party (PKK),2015,599.0,319.0,338
4608,Kurdistan Workers' Party (PKK),2016,1541.0,584.0,363
4609,Kurdistan Workers' Party (PKK),2017,246.0,179.0,156
4610,Kurdistan Workers' Party (PKK),2018,257.0,133.0,115
4611,Kurds,1981,0.0,0.0,1
4612,Kurds,1982,0.0,0.0,1
4613,Kurds,1987,34.0,33.0,6
4614,Kurds,1988,0.0,9.0,1
4615,Kurds,1992,0.0,7.0,1
4616,Kurds,1994,0.0,0.0,3
4617,Kurds,1995,0.0,0.0,4
4618,Kyongbuk University Dental College Students,1991,0.0,0.0,1
4619,LW,2008,0.0,0.0,1
4620,La Paz peasants federation,1984,0.0,0.0,1
4621,Labor Union Leaders,1996,0.0,0.0,1
4622,Lahij Province of the Islamic State,2015,40.0,20.0,2
4623,Lahij Province of the Islamic State,2016,1.0,3.0,1
4624,Laiq Chanio Group of Dacoit Bandits,1992,0.0,1.0,1
4625,Lama Group,2015,0.0,0.0,1
4626,Landless Peasants' Movement (MST),1991,0.0,1.0,1
4627,Landless Peasants' Movement (MST),1996,0.0,4.0,1
4628,Landless Peasants' Movement (MST),1997,0.0,0.0,5
4629,Lashkar-e-Balochistan,2009,2.0,0.0,1
4630,Lashkar-e-Balochistan,2010,0.0,0.0,1
4631,Lashkar-e-Balochistan,2012,64.0,5.0,3
4632,Lashkar-e-Balochistan,2013,15.0,1.0,3
4633,Lashkar-e-Balochistan,2014,3.0,2.0,8
4634,Lashkar-e-Balochistan,2015,0.0,0.0,10
4635,Lashkar-e-Balochistan,2016,4.0,0.0,5
4636,Lashkar-e-Balochistan,2017,3.0,0.0,1
4637,Lashkar-e-Islam (India),2015,8.0,4.0,13
4638,Lashkar-e-Islam (Pakistan),2009,22.0,12.0,8
4639,Lashkar-e-Islam (Pakistan),2010,11.0,12.0,11
4640,Lashkar-e-Islam (Pakistan),2011,11.0,22.0,16
4641,Lashkar-e-Islam (Pakistan),2012,52.0,69.0,29
4642,Lashkar-e-Islam (Pakistan),2013,70.0,52.0,17
4643,Lashkar-e-Islam (Pakistan),2014,71.0,119.0,24
4644,Lashkar-e-Islam (Pakistan),2015,18.0,35.0,8
4645,Lashkar-e-Islam (Pakistan),2016,85.0,36.0,6
4646,Lashkar-e-Islam (Pakistan),2017,11.0,13.0,5
4647,Lashkar-e-Jhangvi,1996,69.0,18.0,1
4648,Lashkar-e-Jhangvi,1998,0.0,25.0,1
4649,Lashkar-e-Jhangvi,1999,25.0,17.0,1
4650,Lashkar-e-Jhangvi,2000,0.0,1.0,1
4651,Lashkar-e-Jhangvi,2001,9.0,2.0,3
4652,Lashkar-e-Jhangvi,2002,9.0,0.0,3
4653,Lashkar-e-Jhangvi,2003,75.0,79.0,4
4654,Lashkar-e-Jhangvi,2004,101.0,23.0,2
4655,Lashkar-e-Jhangvi,2005,0.0,1.0,1
4656,Lashkar-e-Jhangvi,2006,125.0,57.0,1
4657,Lashkar-e-Jhangvi,2009,64.0,25.0,4
4658,Lashkar-e-Jhangvi,2010,99.0,52.0,3
4659,Lashkar-e-Jhangvi,2011,203.0,122.0,8
4660,Lashkar-e-Jhangvi,2012,126.0,81.0,30
4661,Lashkar-e-Jhangvi,2013,709.0,348.0,17
4662,Lashkar-e-Jhangvi,2014,49.0,47.0,10
4663,Lashkar-e-Jhangvi,2015,122.0,96.0,14
4664,Lashkar-e-Jhangvi,2016,197.0,107.0,21
4665,Lashkar-e-Jhangvi,2017,367.0,119.0,14
4666,Lashkar-e-Jhangvi,2018,2.0,6.0,2
4667,Lashkar-e-Omar,2001,0.0,16.0,1
4668,Lashkar-e-Omar,2002,51.0,12.0,1
4669,Lashkar-e-Taiba (LeT),1996,15.0,0.0,2
4670,Lashkar-e-Taiba (LeT),1999,14.0,45.0,6
4671,Lashkar-e-Taiba (LeT),2000,8.0,81.0,9
4672,Lashkar-e-Taiba (LeT),2001,119.0,117.0,21
4673,Lashkar-e-Taiba (LeT),2002,199.0,136.0,13
4674,Lashkar-e-Taiba (LeT),2003,18.0,33.0,4
4675,Lashkar-e-Taiba (LeT),2004,31.0,9.0,6
4676,Lashkar-e-Taiba (LeT),2005,194.0,64.0,8
4677,Lashkar-e-Taiba (LeT),2006,882.0,225.0,11
4678,Lashkar-e-Taiba (LeT),2007,36.0,18.0,7
4679,Lashkar-e-Taiba (LeT),2008,53.0,14.0,7
4680,Lashkar-e-Taiba (LeT),2009,16.0,11.0,3
4681,Lashkar-e-Taiba (LeT),2010,0.0,0.0,1
4682,Lashkar-e-Taiba (LeT),2011,0.0,3.0,2
4683,Lashkar-e-Taiba (LeT),2012,51.0,5.0,8
4684,Lashkar-e-Taiba (LeT),2013,143.0,38.0,8
4685,Lashkar-e-Taiba (LeT),2014,22.0,40.0,12
4686,Lashkar-e-Taiba (LeT),2015,48.0,26.0,14
4687,Lashkar-e-Taiba (LeT),2016,74.0,66.0,16
4688,Lashkar-e-Taiba (LeT),2017,74.0,56.0,32
4689,Lashkar-e-Taiba (LeT),2018,27.0,26.0,26
4690,Lashkari-e-Adam (Army of Adam),1991,0.0,0.0,1
4691,Laskar Jihad,2001,0.0,10.0,6
4692,Laskar Jihad,2002,8.0,2.0,1
4693,Last Alternative Guerrilla Front,1996,0.0,0.0,1
4694,Last Generation,2000,0.0,0.0,1
4695,Latin America Anti-Communist Army (LAACA),1974,0.0,0.0,3
4696,Latin America Anti-Communist Army (LAACA),1978,0.0,0.0,1
4697,Latin American Anti-Fascist Command,1987,0.0,0.0,3
4698,Latvian Republic Volunteer Troops,1992,1.0,0.0,1
4699,Lavalas Supporters,1995,0.0,2.0,1
4700,League of Communists,1982,0.0,0.0,2
4701,League of Damascus for Special Tasks,2016,0.0,0.0,1
4702,League of French Fighters Against Jewish Occupation,1979,0.0,0.0,1
4703,League of the 18,1975,0.0,0.0,1
4704,Lebanese Arab Army,1982,0.0,0.0,1
4705,Lebanese Armed Revolutionary Faction (LARF),1981,0.0,0.0,1
4706,Lebanese Armed Revolutionary Faction (LARF),1982,7.0,3.0,4
4707,Lebanese Armed Revolutionary Faction (LARF),1984,1.0,0.0,1
4708,Lebanese Armed Revolutionary Faction (LARF),1985,0.0,0.0,2
4709,Lebanese Free Will Movement,1978,6.0,4.0,1
4710,Lebanese Liberation Front,1986,0.0,0.0,1
4711,Lebanese Liberation Front,1987,27.0,5.0,5
4712,Lebanese Liberation Front,1988,0.0,2.0,1
4713,Lebanese Man,1988,0.0,0.0,1
4714,Lebanese National Resistance Front,1983,11.0,8.0,9
4715,Lebanese National Resistance Front,1984,2.0,0.0,4
4716,Lebanese National Resistance Front,1985,23.0,41.0,5
4717,Lebanese National Resistance Front,1987,7.0,6.0,4
4718,Lebanese National Resistance Front,1988,1.0,0.0,1
4719,Lebanese National Resistance Front,1990,0.0,1.0,1
4720,Lebanese National Resistance Front,1991,3.0,2.0,2
4721,Lebanese Resistance Group,1983,5.0,3.0,1
4722,Lebanese Secret Army,1987,14.0,1.0,1
4723,Lebanese Socialist Revolutionary Organization,1973,0.0,4.0,1
4724,Lebanese Socialist Revolutionary Organization,1974,3.0,0.0,3
4725,Lebanese Terrorist Group,1986,0.0,0.0,1
4726,Lebanese and Palestinian Resistance Fighters,1983,1.0,1.0,1
4727,Lebanese male,1996,0.0,0.0,1
4728,Left wing activists,1981,0.0,0.0,1
4729,Left wing student group,1992,5.0,0.0,1
4730,Left-Wing Demonstrators,1979,0.0,0.0,1
4731,Left-Wing Demonstrators,1992,0.0,0.0,3
4732,Left-Wing Demonstrators,1995,2.0,0.0,2
4733,Left-Wing Guerrillas,1979,0.0,4.0,4
4734,Left-Wing Guerrillas,1980,83.0,81.0,14
4735,Left-Wing Guerrillas,1981,6.0,41.0,8
4736,Left-Wing Guerrillas,1982,2.0,6.0,2
4737,Left-Wing Guerrillas,1983,15.0,28.0,8
4738,Left-Wing Guerrillas,1984,2.0,7.0,4
4739,Left-Wing Guerrillas,1985,0.0,0.0,1
4740,Left-Wing Guerrillas,1986,0.0,2.0,1
4741,Left-Wing Guerrillas,1992,0.0,0.0,2
4742,Left-Wing Guerrillas,1994,5.0,2.0,12
4743,Left-Wing Guerrillas,1995,35.0,115.0,11
4744,Left-Wing Guerrillas,1996,35.0,39.0,57
4745,Left-Wing Guerrillas,1997,2.0,12.0,2
4746,Left-Wing Guerrillas,2003,10.0,4.0,1
4747,Left-Wing Militants,1970,3.0,0.0,108
4748,Left-Wing Militants,1971,3.0,2.0,48
4749,Left-Wing Militants,1972,5.0,2.0,13
4750,Left-Wing Militants,1980,0.0,0.0,1
4751,Left-Wing Militants,1994,14.0,0.0,2
4752,Left-Wing Militants,1995,0.0,2.0,1
4753,Left-Wing Terrorists,1978,0.0,0.0,1
4754,Left-Wing Terrorists,1979,0.0,2.0,2
4755,Left-Wing Terrorists,1980,2.0,22.0,15
4756,Left-Wing Terrorists,1981,19.0,19.0,13
4757,Left-Wing Terrorists,1982,2.0,3.0,4
4758,Left-Wing Terrorists,1983,0.0,0.0,3
4759,Left-Wing Terrorists,1984,17.0,7.0,2
4760,Left-Wing Terrorists,1985,0.0,0.0,1
4761,Left-Wing Terrorists,1986,0.0,9.0,1
4762,Left-Wing Terrorists,1991,9.0,0.0,2
4763,Left-Wing Terrorists,1992,37.0,6.0,3
4764,Left-Wing Terrorists,1994,2.0,0.0,2
4765,Left-Wing Terrorists,1996,0.0,3.0,1
4766,Left-Wing Workers,1980,17.0,0.0,3
4767,Left-wing extremists,1971,0.0,0.0,1
4768,Left-wing extremists,1975,1.0,0.0,1
4769,Left-wing extremists,1979,0.0,0.0,2
4770,Left-wing extremists,1980,8.0,4.0,3
4771,Left-wing extremists,1981,0.0,0.0,2
4772,Left-wing extremists,1983,1.0,0.0,2
4773,Left-wing extremists,1999,0.0,0.0,2
4774,Left-wing extremists,2000,14.0,0.0,2
4775,Left-wing extremists,2001,0.0,0.0,1
4776,Left-wing extremists,2003,2.0,17.0,4
4777,Left-wing extremists,2012,0.0,1.0,2
4778,Left-wing extremists,2014,0.0,0.0,1
4779,Left-wing extremists,2015,0.0,0.0,1
4780,Left-wing extremists,2016,0.0,0.0,3
4781,Left-wing extremists,2017,0.0,0.0,1
4782,Leftist youths,1995,5.0,1.0,1
4783,Lehava,2014,0.0,0.0,1
4784,Lekagak Tenggamati,2015,2.0,3.0,1
4785,Lekagak Tenggamati,2016,0.0,6.0,1
4786,Lendu extremists,2003,0.0,70.0,1
4787,Lendu militia,2018,1.0,7.0,1
4788,Les Casseurs,2016,0.0,0.0,1
4789,Lesotho Liberation Army (LLA),1979,0.0,0.0,2
4790,Lesotho Liberation Army (LLA),1981,1.0,10.0,4
4791,Lesotho Liberation Army (LLA),1982,0.0,0.0,1
4792,Lesotho Liberation Army (LLA),1983,0.0,5.0,4
4793,Lesotho Liberation Army (LLA),1988,11.0,4.0,1
4794,Libardo Moratoro Front,1992,0.0,0.0,1
4795,Liberal Democratic Council for Missing Land,2017,0.0,1.0,1
4796,Liberals of Galilee,2005,0.0,0.0,1
4797,"Liberation Army for Presevo, Medvedja and Bujanovac (UCPMB)",2001,1.0,0.0,2
4798,"Liberation Army for Presevo, Medvedja and Bujanovac (UCPMB)",2012,0.0,0.0,1
4799,Liberation Battalion,1987,1.0,1.0,1
4800,Liberation Commando Rudolf Hess,1986,0.0,0.0,1
4801,Liberation Front for English-speaking Cameroon,2017,3.0,0.0,1
4802,Liberation Front of Southern Sudan,1983,0.0,0.0,1
4803,Liberation Front of the Senegalese People,1988,0.0,0.0,1
4804,Liberation Hawks,1987,0.0,1.0,1
4805,Liberation Tigers of Tamil Eelam (LTTE),1975,0.0,1.0,1
4806,Liberation Tigers of Tamil Eelam (LTTE),1979,1.0,2.0,3
4807,Liberation Tigers of Tamil Eelam (LTTE),1983,0.0,0.0,1
4808,Liberation Tigers of Tamil Eelam (LTTE),1984,0.0,13.0,3
4809,Liberation Tigers of Tamil Eelam (LTTE),1985,114.0,170.0,17
4810,Liberation Tigers of Tamil Eelam (LTTE),1986,208.0,133.0,15
4811,Liberation Tigers of Tamil Eelam (LTTE),1987,582.0,826.0,35
4812,Liberation Tigers of Tamil Eelam (LTTE),1988,224.0,538.0,134
4813,Liberation Tigers of Tamil Eelam (LTTE),1989,139.0,546.0,70
4814,Liberation Tigers of Tamil Eelam (LTTE),1990,362.0,1327.0,120
4815,Liberation Tigers of Tamil Eelam (LTTE),1991,373.0,1041.0,113
4816,Liberation Tigers of Tamil Eelam (LTTE),1992,440.0,927.0,95
4817,Liberation Tigers of Tamil Eelam (LTTE),1994,399.0,171.0,25
4818,Liberation Tigers of Tamil Eelam (LTTE),1995,533.0,993.0,111
4819,Liberation Tigers of Tamil Eelam (LTTE),1996,2133.0,802.0,151
4820,Liberation Tigers of Tamil Eelam (LTTE),1997,529.0,473.0,56
4821,Liberation Tigers of Tamil Eelam (LTTE),1998,659.0,680.0,34
4822,Liberation Tigers of Tamil Eelam (LTTE),1999,515.0,205.0,41
4823,Liberation Tigers of Tamil Eelam (LTTE),2000,800.0,342.0,52
4824,Liberation Tigers of Tamil Eelam (LTTE),2001,184.0,165.0,27
4825,Liberation Tigers of Tamil Eelam (LTTE),2002,0.0,3.0,3
4826,Liberation Tigers of Tamil Eelam (LTTE),2003,7.0,23.0,9
4827,Liberation Tigers of Tamil Eelam (LTTE),2004,24.0,24.0,23
4828,Liberation Tigers of Tamil Eelam (LTTE),2005,186.0,75.0,101
4829,Liberation Tigers of Tamil Eelam (LTTE),2006,695.0,684.0,159
4830,Liberation Tigers of Tamil Eelam (LTTE),2007,541.0,405.0,108
4831,Liberation Tigers of Tamil Eelam (LTTE),2008,887.0,276.0,70
4832,Liberation Tigers of Tamil Eelam (LTTE),2009,496.0,144.0,27
4833,Liberation Tigers of Tamil Eelam (LTTE),2010,0.0,0.0,2
4834,Liberation War Veterans Association,2001,0.0,1.0,1
4835,Liberation Youth Coordinating Board,1991,0.0,0.0,1
4836,Liberation and Justice Movement (LJM),2011,1.0,2.0,1
4837,Liberation and Justice Movement (LJM),2012,0.0,0.0,2
4838,Liberation and Justice Movement (LJM),2014,7.0,34.0,8
4839,Liberation of Achik Elite Force (LAEF),2016,0.0,0.0,1
4840,Liberia Peace Council,1995,0.0,1.0,1
4841,Liberian Rebel Group,1990,0.0,0.0,1
4842,Liberians United for Reconciliation and Democracy (LURD),2001,0.0,1.0,2
4843,Liberians United for Reconciliation and Democracy (LURD),2002,0.0,3.0,3
4844,Liberians United for Reconciliation and Democracy (LURD),2003,0.0,2.0,1
4845,Libya Revolutionaries Operations Room (LROR),2013,0.0,0.0,1
4846,Libya Revolutionaries Operations Room (LROR),2014,25.0,6.0,6
4847,Libya Revolutionaries Operations Room (LROR),2017,0.0,0.0,1
4848,Libya Shield Force,2013,0.0,1.0,1
4849,Libya Shield Force,2014,4.0,1.0,7
4850,Libyan,1981,6.0,4.0,2
4851,Libyan,1984,1.0,0.0,1
4852,Libyan Militia,2014,0.0,3.0,2
4853,Libyan Students,1980,0.0,1.0,1
4854,Libyan Students,1982,0.0,0.0,1
4855,Liga Agraria Campesina,1980,0.0,0.0,1
4856,Likud Political Party,1992,1.0,0.0,1
4857,Likud Political Party,1996,1.0,0.0,2
4858,Lithuanian Land Guard,1992,0.0,0.0,1
4859,Liwa Ahrar al-Sunna,2014,45.0,7.0,15
4860,Liwa al-Haqq,2013,160.0,40.0,1
4861,Liwa al-Islam,2013,0.0,0.0,1
4862,Liwa al-Sham,2013,0.0,0.0,1
4863,Liwa al-Tawhid,2013,0.0,0.0,1
4864,Local Extremist,1996,1.0,0.0,1
4865,Local Residents,1992,0.0,6.0,1
4866,Local landlord employee,1995,1.0,1.0,1
4867,Lolita Lebron Puerto Rican Liberation Command,1977,0.0,0.0,1
4868,"Lone Wolves of Radical, Autonomous, Militant National Socialism",2016,0.0,0.0,1
4869,Long-time Muslim immigrants from Bangladesh,1994,0.0,0.0,5
4870,Lord's Resistance Army (LRA),1994,10.0,9.0,2
4871,Lord's Resistance Army (LRA),1995,20.0,145.0,6
4872,Lord's Resistance Army (LRA),1996,81.0,366.0,19
4873,Lord's Resistance Army (LRA),1997,0.0,67.0,6
4874,Lord's Resistance Army (LRA),1998,32.0,21.0,6
4875,Lord's Resistance Army (LRA),2000,68.0,30.0,9
4876,Lord's Resistance Army (LRA),2001,24.0,36.0,9
4877,Lord's Resistance Army (LRA),2002,42.0,701.0,29
4878,Lord's Resistance Army (LRA),2003,72.0,201.0,28
4879,Lord's Resistance Army (LRA),2004,107.0,193.0,10
4880,Lord's Resistance Army (LRA),2005,43.0,80.0,11
4881,Lord's Resistance Army (LRA),2006,0.0,23.0,1
4882,Lord's Resistance Army (LRA),2007,8.0,15.0,3
4883,Lord's Resistance Army (LRA),2008,5.0,322.0,15
4884,Lord's Resistance Army (LRA),2009,29.0,680.0,39
4885,Lord's Resistance Army (LRA),2010,25.0,153.0,26
4886,Lord's Resistance Army (LRA),2011,2.0,20.0,9
4887,Lord's Resistance Army (LRA),2013,0.0,0.0,1
4888,Lord's Resistance Army (LRA),2014,11.0,12.0,26
4889,Lord's Resistance Army (LRA),2015,6.0,34.0,24
4890,Lord's Resistance Army (LRA),2016,1.0,5.0,28
4891,Lord's Resistance Army (LRA),2017,2.0,10.0,15
4892,Lord's Resistance Army (LRA),2018,4.0,0.0,10
4893,Lorenzo Zelaya Revolutionary Front (LZRF),1980,8.0,0.0,2
4894,Lorenzo Zelaya Revolutionary Front (LZRF),1981,2.0,0.0,3
4895,Lorenzo Zelaya Revolutionary Front (LZRF),1982,10.0,21.0,22
4896,Lorenzo Zelaya Revolutionary Front (LZRF),1983,0.0,1.0,2
4897,Lorenzo Zelaya Revolutionary Front (LZRF),1987,0.0,2.0,8
4898,Lorenzo Zelaya Revolutionary Front (LZRF),1988,4.0,1.0,3
4899,Los Barriales,1985,7.0,0.0,1
4900,Los Rastrojos (Colombia),2013,0.0,1.0,1
4901,Los Rastrojos (Colombia),2018,0.0,0.0,1
4902,Loyalist Action Force,2003,1.0,0.0,1
4903,Loyalist Volunteer Forces (LVF),1997,9.0,6.0,10
4904,Loyalist Volunteer Forces (LVF),1998,2.0,3.0,13
4905,Loyalist Volunteer Forces (LVF),1999,1.0,0.0,1
4906,Loyalist Volunteer Forces (LVF),2000,4.0,1.0,2
4907,Loyalists,1999,4.0,0.0,7
4908,Loyalists,2001,0.0,2.0,3
4909,Loyalists,2012,0.0,0.0,3
4910,Loyalists,2013,0.0,0.0,1
4911,Loyalists,2014,0.0,0.0,1
4912,Loyalists,2015,5.0,1.0,11
4913,Loyalists,2016,1.0,0.0,1
4914,Loyalists,2017,0.0,0.0,5
4915,Loyalists,2018,3.0,0.0,1
4916,Lufa Tribesmen,1996,6.0,2.0,1
4917,Luhansk People's Republic,2014,313.0,173.0,110
4918,Luhansk People's Republic,2015,84.0,77.0,96
4919,Luhansk People's Republic,2016,1.0,0.0,2
4920,Luhansk People's Republic,2017,1.0,0.0,1
4921,Luis Boitel Commandos,1977,0.0,0.0,9
4922,M-19 (Movement of April 19),1976,0.0,1.0,2
4923,M-19 (Movement of April 19),1978,5.0,11.0,35
4924,M-19 (Movement of April 19),1979,12.0,8.0,29
4925,M-19 (Movement of April 19),1980,13.0,7.0,31
4926,M-19 (Movement of April 19),1981,12.0,163.0,66
4927,M-19 (Movement of April 19),1982,77.0,123.0,78
4928,M-19 (Movement of April 19),1983,9.0,57.0,42
4929,M-19 (Movement of April 19),1984,123.0,158.0,40
4930,M-19 (Movement of April 19),1985,173.0,510.0,114
4931,M-19 (Movement of April 19),1986,37.0,209.0,71
4932,M-19 (Movement of April 19),1987,40.0,24.0,18
4933,M-19 (Movement of April 19),1988,1.0,52.0,23
4934,M-19 (Movement of April 19),1992,0.0,0.0,2
4935,M-19 (Movement of April 19),1997,0.0,0.0,4
4936,M-19 Splinter,1995,0.0,0.0,1
4937,M-5,1984,1.0,0.0,2
4938,M-7,1974,0.0,0.0,2
4939,M12J,1974,0.0,0.0,1
4940,M23,2012,7.0,153.0,1
4941,M23,2013,41.0,24.0,7
4942,M23,2017,0.0,3.0,1
4943,MANO-D,1970,0.0,1.0,1
4944,MILPAS Contras,1981,1.0,1.0,1
4945,MLA,1984,0.0,0.0,1
4946,MNR of the Left,1982,0.0,0.0,1
4947,Ma'sadat al-Mujahideen,2016,100.0,0.0,2
4948,Maasai,1997,4.0,3.0,1
4949,Mabanese Defence Forces,2014,0.0,6.0,3
4950,Maccabee Squad and the Shield of David,1994,0.0,0.0,2
4951,Macedonian nationalists,2009,1.0,0.0,1
4952,Macetos (Paramilitary Group),1995,0.0,7.0,1
4953,Macheteros,1978,0.0,2.0,3
4954,Macheteros,1980,1.0,0.0,1
4955,Macheteros,1981,1.0,0.0,9
4956,Macheteros,1982,5.0,3.0,6
4957,Macheteros,1983,0.0,1.0,4
4958,Macheteros,1985,0.0,0.0,1
4959,Macheteros,1986,1.0,0.0,8
4960,Macheteros,1989,0.0,0.0,2
4961,Macheteros,1998,1.0,0.0,3
4962,Macina Liberation Front (FLM),2015,11.0,13.0,9
4963,Macina Liberation Front (FLM),2016,4.0,11.0,4
4964,Macina Liberation Front (FLM),2017,0.0,0.0,1
4965,Madhesh Mukti Sangram (MMS),2011,0.0,0.0,1
4966,Madhesh Rastra Janatantrik Revolutionary (RJR) - Nepal,2009,0.0,3.0,2
4967,Madhesh Rastra Janatantrik Revolutionary (RJR) - Nepal,2011,0.0,0.0,1
4968,Madhesh Rastra Janatantrik Revolutionary (RJR) - Nepal,2013,0.0,0.0,2
4969,Madhesi Mukti Tigers (MMT),2008,2.0,0.0,3
4970,Madhesi Mukti Tigers (MMT),2009,5.0,0.0,1
4971,Madhesi Mukti Tigers (MMT),2010,0.0,1.0,1
4972,Madhesi Mukti Tigers (MMT),2011,0.0,0.0,1
4973,Madhesi Mukti Tigers (MMT),2012,0.0,0.0,2
4974,Madhesi Mukti Tigers (MMT),2015,1.0,0.0,1
4975,Madhesi People's Rights Forum (MPRF),2007,0.0,2.0,1
4976,Madhesi People's Rights Forum (MPRF),2008,5.0,3.0,1
4977,Madhesi People's Rights Forum (MPRF),2011,2.0,0.0,1
4978,Madhesi Virus Killers,2008,6.0,0.0,1
4979,Mafia,1991,0.0,0.0,1
4980,Mafia,1992,9.0,16.0,7
4981,Mafia,1994,0.0,1.0,1
4982,Magahat Militia,2015,0.0,3.0,2
4983,Mahan Madhesh Janakantri Party (MMJP)- Nepal,2009,1.0,0.0,3
4984,Mahan Madhesh Janakantri Party (MMJP)- Nepal,2011,0.0,0.0,1
4985,Mahaz Fedai Tahrik Islami Afghanistan,2008,0.0,0.0,1
4986,Mahaz Fedai Tahrik Islami Afghanistan,2012,0.0,1.0,1
4987,Mahaz Fedai Tahrik Islami Afghanistan,2013,15.0,1.0,1
4988,Mahaz Fedai Tahrik Islami Afghanistan,2014,9.0,1.0,2
4989,Mahaz-e-Inquilab,2005,0.0,61.0,3
4990,Mahaz-e-Milli Islami Afghanistan,1991,4.0,2.0,1
4991,Mahdaviyat,1999,5.0,1.0,1
4992,Mahdi Army,2004,61.0,8.0,4
4993,Mahdi Army,2006,14.0,25.0,1
4994,Mahdi Army,2008,60.0,24.0,11
4995,Mahdi Army,2009,70.0,8.0,3
4996,Mahidi,1999,1.0,1.0,1
4997,Mahir Cayan Suicide Group,1975,0.0,0.0,1
4998,Mahsud Tribe,2005,3.0,0.0,1
4999,Mai Mai Bakata Katanga Militia,2014,1.0,1.0,11
5000,Mai Mai Charles Militia,2017,0.0,0.0,3
5001,Mai Mai Hapa Na Pale,2018,4.0,0.0,1
5002,Mai Mai Karakara Militia,2016,0.0,0.0,1
5003,Mai Mai Karakara Militia,2018,2.0,3.0,1
5004,Mai Mai Malaika Militia,2017,0.0,0.0,2
5005,Mai Mai Malaika Militia,2018,0.0,2.0,2
5006,Mai Mai Manu Militia,2016,1.0,0.0,1
5007,Mai Mai Mazembe Militia,2016,20.0,61.0,6
5008,Mai Mai Mazembe Militia,2017,9.0,47.0,5
5009,Mai Mai Mazembe Militia,2018,0.0,2.0,2
5010,Mai Mai Simba Militia,2012,60.0,27.0,1
5011,Mai Mai Simba Militia,2013,0.0,15.0,1
5012,Mai Mai Simba Militia,2014,0.0,11.0,2
5013,Mai Mai Simba Militia,2015,4.0,2.0,3
5014,Mai Mai Simba Militia,2016,2.0,0.0,2
5015,Mai Mai Simba Militia,2017,0.0,19.0,4
5016,Mai Mai Yakutumba Militia,2017,0.0,0.0,3
5017,Mai Mai Yakutumba Militia,2018,3.0,2.0,2
5018,Majerten clansmen,1997,0.0,2.0,1
5019,Majlis-e-Askari,2015,3.0,7.0,1
5020,Major Muhammad Zuhnyn Group,1986,0.0,0.0,1
5021,Makhachkala Gang,2013,1.0,2.0,1
5022,Makhachkala Gang,2014,2.0,0.0,2
5023,Makhachkala Gang,2015,0.0,0.0,1
5024,Malaysian Communist Party,1980,0.0,2.0,1
5025,Malaysian Communist Party,1988,0.0,1.0,1
5026,Male supremacists,2018,2.0,0.0,3
5027,Mali students,1980,0.0,0.0,1
5028,Malitia-Pro Govt,1994,0.0,2.0,1
5029,Manatari Brotherhood,1994,0.0,1.0,1
5030,Mandela Soccer Club,1989,2.0,1.0,1
5031,Manipur Naga People's Army (MNPA),2013,0.0,0.0,1
5032,Manipur Naga People's Army (MNPA),2014,1.0,0.0,2
5033,Manipur Naga People's Army (MNPA),2015,0.0,0.0,1
5034,Manipur Naga People's Army (MNPA),2016,0.0,0.0,5
5035,Manipur Naga People's Army (MNPA),2017,0.0,0.0,1
5036,Manipur Nationalist Revolutionary Party (MNRP),2014,2.0,2.0,1
5037,Mano Blanca,1978,0.0,0.0,2
5038,Mano Blanca,1988,0.0,0.0,3
5039,Manuel Ascencio Padilla Group,1992,0.0,0.0,1
5040,Manuel Gonzales Patriotic Front,1990,0.0,0.0,2
5041,Manuel Jose Arce Commando,1988,6.0,1.0,6
5042,Manuel Rodriguez Patriotic Front (FPMR),1984,35.0,23.0,102
5043,Manuel Rodriguez Patriotic Front (FPMR),1985,83.0,12.0,126
5044,Manuel Rodriguez Patriotic Front (FPMR),1986,52.0,8.0,105
5045,Manuel Rodriguez Patriotic Front (FPMR),1987,25.0,9.0,162
5046,Manuel Rodriguez Patriotic Front (FPMR),1988,68.0,17.0,143
5047,Manuel Rodriguez Patriotic Front (FPMR),1989,14.0,12.0,90
5048,Manuel Rodriguez Patriotic Front (FPMR),1990,19.0,3.0,63
5049,Manuel Rodriguez Patriotic Front (FPMR),1991,5.0,5.0,11
5050,Manuel Rodriguez Patriotic Front (FPMR),1992,0.0,2.0,13
5051,Manuel Rodriguez Patriotic Front (FPMR),1994,3.0,0.0,7
5052,Manuel Rodriguez Patriotic Front (FPMR),1995,0.0,0.0,5
5053,Manuel Rodriguez Patriotic Front (FPMR),1996,0.0,2.0,2
5054,Manuel Rodriguez Patriotic Front (FPMR),1997,0.0,0.0,1
5055,Maoist Communist Center (MCC),1986,0.0,11.0,1
5056,Maoist Communist Center (MCC),1992,0.0,37.0,1
5057,Maoist Communist Center (MCC),1995,4.0,2.0,1
5058,Maoist Communist Center (MCC),1997,1.0,55.0,6
5059,Maoist Communist Center (MCC),1999,6.0,44.0,2
5060,Maoist Communist Center (MCC),2000,0.0,9.0,1
5061,Maoist Communist Center (MCC),2001,6.0,25.0,2
5062,Maoist Communist Center (MCC),2002,19.0,12.0,3
5063,Maoist Communist Center (MCC),2003,10.0,14.0,8
5064,Maoist Communist Center (MCC),2004,17.0,14.0,6
